,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
361,"[-0.07827967  0.19431587  0.02146836  0.0814482  -0.06952338 -0.19343995
  0.26722655  0.44453934 -0.21137716  0.02696872 -0.10271776 -0.30096656
 -0.0219518   0.04151339 -0.0282943  -0.29810593  0.04817901 -0.34886268
 -0.03816944 -0.37344605  0.17569876  0.04032026  0.03868376 -0.04812774
 -0.26696256  0.00883258 -0.0240982  -0.12489206 -0.21444662  0.02449496
  0.10806675  0.04663058  0.12088061 -0.10406586 -0.08687974  0.33637071
  0.12290378 -0.22604646 -0.13724658 -0.46941918 -0.05568643 -0.16735934
 -0.15410069 -0.02507557  0.25390491 -0.09495508  0.12213249 -0.01377957
 -0.01159629  0.07012755  0.10851382 -0.11434877 -0.14873092  0.09674072
 -0.18089236  0.06739061  0.0884482  -0.1175975  -0.17874493 -0.1089828
  0.1193713   0.0706187   0.07658637 -0.18364023 -0.29522118  0.19768517
  0.11790498  0.36029753 -0.4223327   0.26573566 -0.10527838  0.10866011
  0.1379263   0.04250801  0.2198247   0.126086   -0.10361219  0.01361079
 -0.13634416  0.08096288 -0.08959907 -0.07291961 -0.20006298  0.30712345
  0.02536051  0.06871794  0.05305714  0.21124747  0.21795002  0.08300816
  0.20306611  0.08427078 -0.0021549   0.04449614  0.42404249  0.11165005
  0.09443135 -0.09706569  0.04795471 -0.17964973]",2022-12-06,5,129,0,0,0
362,"[-0.06258     0.15195467  0.01663276  0.06224967 -0.05225009 -0.14505406
  0.20535223  0.33701271 -0.16150787  0.02073483 -0.07345308 -0.23166814
 -0.01394913  0.0322132  -0.01636338 -0.22980574  0.03762222 -0.26799262
 -0.0332646  -0.28318927  0.13081875  0.03885827  0.03182443 -0.04061688
 -0.2031097   0.00520998 -0.02440992 -0.09607538 -0.15924902  0.01798349
  0.08638033  0.03733075  0.09059663 -0.07086351 -0.06939512  0.2557987
  0.08686051 -0.17217664 -0.10228702 -0.35472432 -0.0441388  -0.12429975
 -0.11565693 -0.02264829  0.19207884 -0.07053353  0.09059717 -0.01040679
 -0.01015886  0.05045902  0.08341391 -0.08491503 -0.11257181  0.0755861
 -0.14137934  0.04733151  0.07375027 -0.08952376 -0.13587359 -0.0845395
  0.08714853  0.05674395  0.06000461 -0.14496794 -0.22878259  0.15025598
  0.08754814  0.26858693 -0.32244256  0.20460004 -0.08701835  0.0803853
  0.10448007  0.03216529  0.16383478  0.09427353 -0.08193918  0.00477409
 -0.10247609  0.06240731 -0.06991753 -0.05429577 -0.15525293  0.23315156
  0.02289097  0.05504125  0.0370463   0.15110449  0.15755658  0.0634402
  0.15081938  0.06280149  0.00342287  0.03455412  0.32226309  0.09086021
  0.07446282 -0.0709835   0.0390471  -0.13961026]",2022-12-15,3,57,0,0,0
363,"[-0.07374544  0.1924793   0.01909507  0.07842042 -0.06720506 -0.18994188
  0.26632881  0.43914452 -0.20943677  0.03169856 -0.1000445  -0.30143803
 -0.0232691   0.04517866 -0.0347284  -0.29143235  0.04712198 -0.34643009
 -0.04248493 -0.37202039  0.17136917  0.04296507  0.03813628 -0.04743824
 -0.27092797  0.01382328 -0.02298478 -0.12889375 -0.21386807  0.0251012
  0.10966033  0.04229277  0.1249385  -0.10225117 -0.08905765  0.33795699
  0.12270252 -0.22090697 -0.1370153  -0.4704749  -0.05647099 -0.16656698
 -0.15391652 -0.02604808  0.25267485 -0.0937307   0.12237374 -0.01405842
 -0.01197109  0.06884412  0.10670705 -0.11670021 -0.1485626   0.09829211
 -0.17866921  0.0670964   0.08933616 -0.11663295 -0.1769897  -0.11179675
  0.11740433  0.07247668  0.07333861 -0.18095742 -0.29053077  0.19652113
  0.11786679  0.35504675 -0.41725302  0.2654689  -0.10300024  0.10933422
  0.1371818   0.04188881  0.21582837  0.12086158 -0.10166327  0.01432207
 -0.13492009  0.07942714 -0.088372   -0.07058866 -0.20296063  0.30572
  0.02027019  0.0653157   0.0488195   0.20861256  0.21311145  0.08202656
  0.19961658  0.08566578  0.00246149  0.04643605  0.4195478   0.10993236
  0.09254777 -0.09575783  0.04788334 -0.17760532]",2022-11-30,5,65,0,0,0
364,"[-0.04805348  0.12368651  0.01190849  0.0455317  -0.04079903 -0.12112594
  0.17142719  0.27738112 -0.138594    0.0217048  -0.06525034 -0.18870515
 -0.01239353  0.02473414 -0.01848266 -0.18794344  0.03186009 -0.22479868
 -0.02304398 -0.23805794  0.11283728  0.02629762  0.02345753 -0.0340118
 -0.17215283  0.00321725 -0.0124623  -0.07988012 -0.13579458  0.01622579
  0.07279848  0.03125782  0.07377921 -0.06239527 -0.05806019  0.21126604
  0.0730389  -0.14243114 -0.08302689 -0.29807505 -0.0345712  -0.10420363
 -0.09759049 -0.01610656  0.15990445 -0.05602816  0.08145334 -0.00552804
 -0.00950287  0.04712018  0.07433546 -0.07527734 -0.09149706  0.06335072
 -0.11512105  0.04029736  0.05521161 -0.07285945 -0.11433599 -0.06877381
  0.07429384  0.04655836  0.0463357  -0.12160438 -0.18761733  0.12539215
  0.0793094   0.22502966 -0.26440731  0.16467234 -0.06698253  0.06756831
  0.08905753  0.0245677   0.13970831  0.0778385  -0.06829627  0.01209614
 -0.0850179   0.04786002 -0.05808659 -0.04135055 -0.12826863  0.19855297
  0.01509074  0.04593346  0.03067901  0.12870932  0.14088175  0.05376319
  0.12550589  0.05517671 -0.00156288  0.02378439  0.26412669  0.07362963
  0.05909309 -0.06361915  0.03033241 -0.1150431 ]",2022-11-22,3,50,1,0,0
365,"[-0.08682667  0.22452405  0.01885762  0.08716552 -0.07758818 -0.21114741
  0.30338132  0.50129652 -0.23895772  0.0383403  -0.11392538 -0.34215233
 -0.02955831  0.04867952 -0.0353224  -0.33396477  0.05217115 -0.38642657
 -0.04127029 -0.42316687  0.19595788  0.03822431  0.04447587 -0.04665744
 -0.30659318  0.01317204 -0.02519084 -0.14180544 -0.24584858  0.023861
  0.12439979  0.05371404  0.1420697  -0.12371717 -0.09860344  0.37829423
  0.14157397 -0.24843396 -0.16013882 -0.52506316 -0.0677236  -0.18614176
 -0.17438664 -0.02507729  0.29019791 -0.11212386  0.14166692 -0.01392343
 -0.01109635  0.08064952  0.12199486 -0.12507334 -0.166664    0.10505648
 -0.20166743  0.0640094   0.0955548  -0.13383029 -0.19492416 -0.12964736
  0.13599771  0.07722412  0.08431993 -0.2092759  -0.33356494  0.21688747
  0.13542186  0.41215301 -0.47750849  0.30159372 -0.11799052  0.12449133
  0.1528987   0.05448326  0.25385344  0.14683414 -0.11641996  0.01992747
 -0.14812607  0.08748601 -0.1085393  -0.08593497 -0.22577749  0.34473565
  0.02423424  0.07109292  0.06236998  0.23661762  0.24024504  0.09134752
  0.22406971  0.0931758   0.00509881  0.0491255   0.48380268  0.12599963
  0.11215729 -0.10331659  0.05273306 -0.20310675]",2022-11-02,5,14,1,0,0
366,"[-0.06364305  0.14881739  0.01421877  0.05918922 -0.04458119 -0.14162171
  0.20192099  0.34181726 -0.16560024  0.02618184 -0.07752565 -0.23111898
 -0.015613    0.03417304 -0.02205129 -0.22865292  0.04532174 -0.27504891
 -0.02899954 -0.29107559  0.13937709  0.02919883  0.03585308 -0.0434818
 -0.20858212  0.0070717  -0.01717646 -0.0943682  -0.16756614  0.02588098
  0.08776165  0.03866437  0.08897072 -0.07514422 -0.07262802  0.25940567
  0.08618453 -0.17161952 -0.10075516 -0.35915017 -0.04138874 -0.13126507
 -0.11570705 -0.01538771  0.19390422 -0.07230797  0.09444069 -0.01416488
 -0.0037184   0.05453299  0.07884707 -0.0867534  -0.11080891  0.08027099
 -0.14319564  0.05616074  0.06630401 -0.08688429 -0.13937938 -0.09212515
  0.09534772  0.05244852  0.05302671 -0.14174336 -0.2267883   0.15018013
  0.08911169  0.27492055 -0.32359219  0.20160036 -0.07617661  0.08286518
  0.10444051  0.03018567  0.16301182  0.0901702  -0.0731359   0.01088313
 -0.10822327  0.06660224 -0.06402456 -0.05278078 -0.151152    0.24419105
  0.02001222  0.05280323  0.04100297  0.16076863  0.16694395  0.06540444
  0.15983945  0.0564785  -0.00393835  0.02881474  0.31895444  0.08618728
  0.07837959 -0.07596651  0.03435283 -0.13584267]",2022-10-12,5,23,0,0,0
367,"[-9.27341059e-02  2.36671329e-01  2.71221846e-02  1.00966267e-01
 -8.63553360e-02 -2.39751890e-01  3.27877492e-01  5.44226110e-01
 -2.61294037e-01  3.46135013e-02 -1.18423879e-01 -3.68904561e-01
 -3.10463551e-02  5.62396497e-02 -3.55241559e-02 -3.61238837e-01
  5.85054494e-02 -4.28189129e-01 -5.21785431e-02 -4.61277127e-01
  2.15013936e-01  5.23639619e-02  5.47375530e-02 -5.93245514e-02
 -3.27408224e-01  9.75690782e-03 -2.93601211e-02 -1.49194911e-01
 -2.60432065e-01  2.80168131e-02  1.31883085e-01  5.54486513e-02
  1.54509351e-01 -1.26448199e-01 -1.10590301e-01  4.12302613e-01
  1.51786968e-01 -2.75930494e-01 -1.72056720e-01 -5.74767649e-01
 -7.61322081e-02 -1.97647527e-01 -1.89965665e-01 -3.19218338e-02
  3.08705658e-01 -1.14763081e-01  1.48284361e-01 -1.44998683e-02
 -1.37463128e-02  9.36792716e-02  1.27499893e-01 -1.36934474e-01
 -1.86186314e-01  1.19258344e-01 -2.18309924e-01  7.56503418e-02
  1.10591479e-01 -1.42930880e-01 -2.19491497e-01 -1.30006894e-01
  1.46226272e-01  8.78242627e-02  9.20194760e-02 -2.28716359e-01
 -3.65802884e-01  2.38705561e-01  1.43487990e-01  4.40279812e-01
 -5.19591391e-01  3.25197011e-01 -1.26267478e-01  1.30801752e-01
  1.66327685e-01  5.22811972e-02  2.71544904e-01  1.52239859e-01
 -1.21740937e-01  1.73137691e-02 -1.69540927e-01  9.76151004e-02
 -1.09243430e-01 -8.33764076e-02 -2.44631231e-01  3.80551904e-01
  2.86423881e-02  8.52745250e-02  6.29045442e-02  2.57327318e-01
  2.63310611e-01  1.02613099e-01  2.45549634e-01  1.03184305e-01
  5.50446159e-04  5.44417351e-02  5.23609579e-01  1.40931159e-01
  1.15234293e-01 -1.18488051e-01  5.53839765e-02 -2.16752708e-01]",2022-10-10,5,53,0,0,0
368,"[-0.07029466  0.17080392  0.01677458  0.06991554 -0.05844866 -0.16229428
  0.23305489  0.39121941 -0.19076349  0.0326533  -0.09273469 -0.25920954
 -0.02078667  0.03947929 -0.03093419 -0.26196653  0.04442124 -0.30326906
 -0.03367507 -0.33347985  0.15731682  0.03274385  0.0429098  -0.04046698
 -0.23655011  0.00886986 -0.02534049 -0.10362317 -0.19140212  0.02646002
  0.09775818  0.04530207  0.10866655 -0.0881548  -0.07831284  0.29247931
  0.10107268 -0.19818111 -0.11702447 -0.41072711 -0.04664673 -0.1481209
 -0.13887492 -0.01803422  0.22005497 -0.08144739  0.10942683 -0.01782705
 -0.00930224  0.06305823  0.09384662 -0.09858807 -0.13012558  0.08477789
 -0.16016404  0.05681487  0.07501632 -0.10742872 -0.15969372 -0.10157763
  0.10344232  0.06158222  0.06704505 -0.16485128 -0.26272169  0.16798125
  0.1066656   0.31224301 -0.37191084  0.23226339 -0.0958789   0.09660768
  0.12067574  0.03842686  0.19248052  0.10930974 -0.09064025  0.01426211
 -0.12043326  0.07054888 -0.08054005 -0.06151919 -0.1728795   0.27098355
  0.0182201   0.05871613  0.04506491  0.18410869  0.18608057  0.06699292
  0.18222792  0.06667925  0.00423073  0.03168483  0.37236881  0.09338591
  0.08197584 -0.08457968  0.04335122 -0.15921836]",2022-10-04,5,35,0,0,0
369,"[-8.74322951e-02  2.26935998e-01  2.51734871e-02  9.11268890e-02
 -8.25350806e-02 -2.25913227e-01  3.09603959e-01  5.16885579e-01
 -2.47562647e-01  3.12990919e-02 -1.18819885e-01 -3.51386070e-01
 -2.57471949e-02  5.07378243e-02 -3.28780860e-02 -3.48912358e-01
  5.75339608e-02 -4.06474531e-01 -4.85002846e-02 -4.36894476e-01
  2.05399290e-01  5.09931929e-02  4.79653627e-02 -5.49897514e-02
 -3.11233252e-01  9.97679122e-03 -2.93481350e-02 -1.48831576e-01
 -2.46762827e-01  2.74716299e-02  1.27050027e-01  5.24445660e-02
  1.41600832e-01 -1.22373313e-01 -1.04175076e-01  3.91218901e-01
  1.42023489e-01 -2.64707386e-01 -1.57480836e-01 -5.46135843e-01
 -6.53765425e-02 -1.92546010e-01 -1.77615777e-01 -3.04522384e-02
  2.92227149e-01 -1.06243268e-01  1.38851747e-01 -1.53170293e-02
 -1.36816381e-02  8.59605074e-02  1.23972148e-01 -1.33179814e-01
 -1.71265811e-01  1.14098243e-01 -2.06633911e-01  7.51591548e-02
  1.05730765e-01 -1.34111077e-01 -2.05896541e-01 -1.23929344e-01
  1.39017522e-01  8.38093236e-02  8.91183764e-02 -2.17181861e-01
 -3.42890173e-01  2.29465351e-01  1.35926574e-01  4.16967750e-01
 -4.90633607e-01  3.05473328e-01 -1.20512724e-01  1.24361604e-01
  1.62270248e-01  4.68738787e-02  2.56206036e-01  1.46133766e-01
 -1.18634254e-01  1.69245899e-02 -1.62773103e-01  9.56458449e-02
 -1.05127841e-01 -8.11937153e-02 -2.35049218e-01  3.61391425e-01
  2.77581103e-02  8.01864415e-02  6.19952604e-02  2.42247656e-01
  2.51483291e-01  9.65398252e-02  2.35649988e-01  9.89767015e-02
 -4.42090328e-04  4.98692356e-02  4.93993014e-01  1.35829926e-01
  1.07627161e-01 -1.15059257e-01  5.67254759e-02 -2.08814994e-01]",2024-08-30,5,346,0,0,0
370,"[-0.05042248  0.12667923  0.01481285  0.05606827 -0.04523266 -0.12611787
  0.17462926  0.28562325 -0.14079663  0.01585484 -0.06504361 -0.19918787
 -0.01490659  0.02347421 -0.02107049 -0.19514085  0.03251482 -0.22473237
 -0.02646561 -0.2426766   0.10840652  0.02965924  0.01971596 -0.02873847
 -0.17173763  0.00948814 -0.01586451 -0.08512449 -0.13938585  0.01181768
  0.06638959  0.03213624  0.07546895 -0.06658795 -0.05981831  0.21906678
  0.07914093 -0.14285776 -0.09345171 -0.3027209  -0.03844253 -0.10691094
 -0.09664546 -0.0220075   0.17069232 -0.06599639  0.08316132 -0.01235101
 -0.00922135  0.04810578  0.06629349 -0.07226618 -0.10068187  0.06081757
 -0.11988007  0.04017763  0.05708631 -0.07751525 -0.1109053  -0.07191041
  0.08122718  0.04650019  0.0496487  -0.12195502 -0.19472055  0.12782429
  0.06984998  0.23385215 -0.26919571  0.17155355 -0.06348485  0.0714981
  0.08902811  0.03507736  0.14591557  0.0828187  -0.06884177  0.00735507
 -0.08725306  0.05545889 -0.05755089 -0.04822091 -0.13094035  0.20059924
  0.01406485  0.03932988  0.03100744  0.13791162  0.13677543  0.05574718
  0.12447789  0.05874215 -0.00106536  0.03485698  0.27953774  0.07396723
  0.05810398 -0.05882331  0.0232406  -0.11572366]",2024-10-10,5,40,0,0,0
371,"[-0.07636336  0.19914183  0.01396403  0.07564013 -0.06447184 -0.18656175
  0.25889963  0.43656811 -0.20821686  0.03157151 -0.10012211 -0.30125517
 -0.02297561  0.04173343 -0.02707667 -0.29292434  0.04562629 -0.34285253
 -0.03226238 -0.36999151  0.16704422  0.0395499   0.04202386 -0.04753839
 -0.26812547  0.0047294  -0.02275838 -0.12752737 -0.21349311  0.01983787
  0.11255884  0.04196551  0.12341677 -0.1038867  -0.08817515  0.3277894
  0.11673605 -0.22155201 -0.13311478 -0.45840511 -0.05544163 -0.16396074
 -0.15209082 -0.02433292  0.24719641 -0.08922117  0.12178676 -0.01455514
 -0.0099371   0.07111846  0.10607395 -0.11203699 -0.14360729  0.09854388
 -0.17196628  0.06261216  0.08659013 -0.11528361 -0.17341559 -0.11017217
  0.11998525  0.07328183  0.06856741 -0.17995472 -0.28538138  0.1884881
  0.11613099  0.35050386 -0.41672564  0.25978339 -0.10190974  0.10263051
  0.13628295  0.04510047  0.21727911  0.12489323 -0.10421424  0.01404538
 -0.13184461  0.07881309 -0.09489743 -0.07188694 -0.20226255  0.30357844
  0.02056294  0.06192575  0.05193434  0.20577064  0.21569884  0.08131892
  0.19858143  0.07996065 -0.00251982  0.0457055   0.4158656   0.11434565
  0.09499087 -0.09140052  0.04636174 -0.1775675 ]",2024-10-10,5,34,0,0,0
372,"[-0.07053046  0.1927821   0.02055097  0.08300029 -0.06753366 -0.19920534
  0.26951453  0.45348254 -0.21550572  0.026191   -0.10354377 -0.30831641
 -0.02042923  0.0476052  -0.02577281 -0.30284402  0.04861267 -0.34934023
 -0.03869156 -0.38051721  0.1835296   0.03912526  0.03637664 -0.04580953
 -0.27060652  0.00853486 -0.02378622 -0.12314469 -0.21344788  0.01926767
  0.11756673  0.04727213  0.12103488 -0.10670412 -0.09411889  0.34277844
  0.12846242 -0.22469942 -0.13837019 -0.48009482 -0.0552845  -0.16812678
 -0.15856604 -0.0227765   0.25621781 -0.09509835  0.12229691 -0.01780257
 -0.00574602  0.07612717  0.11319534 -0.11983301 -0.154193    0.10058725
 -0.18227409  0.07320852  0.09423251 -0.11463827 -0.17908926 -0.11196995
  0.12244868  0.07816994  0.08440199 -0.1883812  -0.30851993  0.20756155
  0.11766439  0.36529008 -0.42533329  0.27185726 -0.10579128  0.10506193
  0.13903631  0.04519991  0.23240954  0.12941301 -0.10563009  0.0162435
 -0.14520501  0.07970743 -0.09851122 -0.07268605 -0.2103339   0.31651515
  0.02246375  0.07292406  0.05377125  0.21297091  0.21790242  0.08228945
  0.20697796  0.08494126 -0.00135641  0.05137275  0.43604055  0.11992746
  0.0974803  -0.10096654  0.04646623 -0.18587106]",2024-10-10,2,44,0,0,0
373,"[-0.06541497  0.19281727  0.01624375  0.0741692  -0.06804758 -0.18728897
  0.26385427  0.4336184  -0.20123759  0.02503845 -0.09727721 -0.29637641
 -0.02206746  0.03762072 -0.02346895 -0.28103125  0.04419087 -0.33230948
 -0.03604109 -0.35902891  0.17225325  0.03543504  0.03037818 -0.04473671
 -0.26605493  0.01562094 -0.02678636 -0.12563157 -0.20861951  0.02054793
  0.10534799  0.04018217  0.11880235 -0.10221303 -0.08695762  0.33003533
  0.12278379 -0.21326441 -0.14174932 -0.44674349 -0.06219957 -0.15466271
 -0.14726257 -0.0296947   0.2497568  -0.09306824  0.11475362 -0.01643527
 -0.00953234  0.06927348  0.10494845 -0.10673259 -0.14523777  0.08875346
 -0.16750672  0.05260653  0.0899331  -0.11020514 -0.1666204  -0.10522928
  0.11265174  0.06686573  0.07024594 -0.18279991 -0.28433716  0.18317461
  0.11408629  0.34487942 -0.40938583  0.24996763 -0.10328909  0.1035357
  0.12827507  0.04154935  0.21830024  0.12228386 -0.09674405  0.01719067
 -0.13487029  0.08233679 -0.09531114 -0.06655082 -0.19126101  0.3007609
  0.019811    0.06535789  0.04528337  0.20210622  0.20776954  0.07611261
  0.19187322  0.08517858  0.00119204  0.04099411  0.41566473  0.11038677
  0.08930634 -0.09241908  0.04362066 -0.17044333]",2024-10-10,5,20,0,0,0
374,"[-0.095079    0.23608969  0.03107445  0.09612473 -0.08293933 -0.23822999
  0.31502828  0.53428239 -0.25983498  0.0294634  -0.12233001 -0.36665961
 -0.03198111  0.05518552 -0.02976284 -0.35550666  0.05694193 -0.41499555
 -0.04943209 -0.44794568  0.2095802   0.05094095  0.05456477 -0.06355399
 -0.32137772  0.00995963 -0.03226374 -0.14600395 -0.25731489  0.02771405
  0.14003186  0.05134957  0.14525376 -0.12669396 -0.10640394  0.40356961
  0.151631   -0.26766327 -0.16410935 -0.55723238 -0.06246096 -0.20147699
 -0.19300938 -0.03006723  0.30017212 -0.10498762  0.14701648 -0.01716886
 -0.0132105   0.0855566   0.13141297 -0.14243674 -0.17747098  0.1198596
 -0.21329993  0.08415028  0.11149579 -0.13498741 -0.21334593 -0.12705758
  0.14182688  0.09087022  0.0915244  -0.22528917 -0.35023296  0.23737371
  0.14201848  0.42643273 -0.50350356  0.3210412  -0.13187458  0.12550533
  0.16999908  0.05297376  0.26451644  0.15303969 -0.12775439  0.01347581
 -0.16783671  0.09431329 -0.11405881 -0.08388086 -0.24284305  0.3721875
  0.02382923  0.08065837  0.06151587  0.24588923  0.26438341  0.09922896
  0.24552096  0.10248964 -0.00301945  0.05066593  0.50687271  0.1442862
  0.11528325 -0.11463317  0.0527373  -0.21793121]",2024-10-09,5,29,0,0,0
375,"[-0.08119569  0.20547993  0.02050275  0.08666664 -0.070711   -0.20313001
  0.27582708  0.46086985 -0.21914774  0.02834129 -0.1048717  -0.32089007
 -0.02537771  0.04593299 -0.02825348 -0.29990739  0.0513331  -0.36121637
 -0.03966069 -0.38930067  0.17979316  0.04467341  0.04268669 -0.05334532
 -0.27683997  0.01059799 -0.02664954 -0.12851661 -0.22126353  0.0220791
  0.11984591  0.04688535  0.12981562 -0.10524713 -0.09782299  0.35261899
  0.1305027  -0.23102939 -0.14097871 -0.47904581 -0.05552314 -0.17259187
 -0.16008937 -0.02979931  0.25917184 -0.09399068  0.12640426 -0.01199416
 -0.01099417  0.07683456  0.11518573 -0.11906381 -0.15434185  0.10264396
 -0.18440302  0.06614004  0.09576561 -0.11759742 -0.18234493 -0.1110904
  0.12206376  0.08026094  0.07833134 -0.19289571 -0.30358449  0.20097016
  0.12114498  0.36847579 -0.43672016  0.27360332 -0.10734538  0.10963647
  0.1414929   0.04441024  0.23310071  0.12958406 -0.10877853  0.01239257
 -0.1368548   0.08286776 -0.10005669 -0.07543568 -0.21020356  0.32240438
  0.02514077  0.06613377  0.05341824  0.21433607  0.22802942  0.08428001
  0.20607461  0.09017298  0.0033608   0.04626122  0.44334361  0.11999144
  0.09801374 -0.0983808   0.04980887 -0.18443467]",2024-10-09,5,30,1,0,0
376,"[-0.10131927  0.27166981  0.03015284  0.10052089 -0.09684666 -0.28055012
  0.37338734  0.62872756 -0.29615557  0.0383064  -0.13285884 -0.42445153
 -0.03321662  0.05342487 -0.03865636 -0.41673443  0.07317144 -0.49277043
 -0.05707161 -0.52923477  0.24277556  0.05528533  0.06438105 -0.07503181
 -0.38132882  0.01341844 -0.03215317 -0.18042828 -0.29529786  0.03108833
  0.16017763  0.06316604  0.17646457 -0.13921118 -0.11909406  0.47175485
  0.17105672 -0.32358247 -0.19469124 -0.66287303 -0.07814328 -0.23341952
 -0.21660823 -0.03434546  0.35068107 -0.13405456  0.16504422 -0.01670486
 -0.02283018  0.10581686  0.14991426 -0.15955967 -0.21147506  0.14381753
 -0.25677305  0.09717447  0.12873335 -0.16113639 -0.24324434 -0.14724869
  0.16691273  0.09988853  0.11030208 -0.25861514 -0.41927385  0.28532761
  0.1560201   0.50049633 -0.59720927  0.371494   -0.15243037  0.15738581
  0.19131479  0.06285894  0.31371099  0.17770161 -0.14192864  0.01452734
 -0.19899622  0.11212625 -0.13072602 -0.08989842 -0.28582788  0.4447965
  0.0260378   0.10115547  0.07383917  0.29186898  0.30634624  0.11277422
  0.28443074  0.11738667 -0.00289799  0.06593254  0.59621072  0.16029069
  0.13673486 -0.14176983  0.06466551 -0.26191461]",2024-10-09,5,14,0,0,0
